"","date","intercn","CO2MASS","coal_price","gasprice","meant","load","nonFossil","so2price","netNSflow","CR","carbontax","predicted_values"
"4328","11/6/2010","WECC",0.828643772,2.1023874,3.5583129,58.681595,1554812.8,21549556,5.545455,-250302.55,0.590838259333517,16.1968576630266,0.776966919899738
"4329","11/7/2010","WECC",0.814039032,2.1023874,3.5583129,55.699566,1539010.3,21549556,5.545455,-250302.55,0.590838259333517,16.1968576630266,0.767111296997807
"4330","11/8/2010","WECC",0.86729143,2.1023874,3.6920879,51.749096,1672180.8,21549556,5.545455,-250302.55,0.569430484035876,14.2079234239494,0.836740808104204
"4331","11/9/2010","WECC",0.89051795,2.1023874,4.0559101,47.471142,1700093.8,21549556,5.545455,-250302.55,0.518351577861649,9.73037138926588,0.852074796282178
"4332","11/10/2010","WECC",0.898220733,2.1023874,4.165257,45.75528,1697132,21549556,5.545455,-250302.55,0.504743740902422,8.59700927490842,0.850451794855893
"4333","11/11/2010","WECC",0.916819429,2.1023874,3.8759329,46.393887,1702677.6,21549556,5.545455,-250302.55,0.542421000115869,11.7950313418588,0.851599324663664
"4334","11/12/2010","WECC",0.90646237,2.1023874,3.6715519,47.232937,1693347,21549556,5.545455,-250302.55,0.572615465411234,14.499443612793,0.8455775765508
"4335","11/13/2010","WECC",0.858648941,2.1023874,3.6715519,48.294361,1602673.6,21549556,5.545455,-250302.55,0.572615465411234,14.499443612793,0.798025713060677
"4336","11/14/2010","WECC",0.826459948,2.1023874,3.6715519,50.718853,1569593.3,21549556,5.545455,-250302.55,0.572615465411234,14.499443612793,0.781686261693164
"4337","11/15/2010","WECC",0.863768971,2.1023874,3.716047,53.212551,1704441.8,21549556,5.545455,-250302.55,0.565759098310651,13.8737469885411,0.854745827907323
"4338","11/16/2010","WECC",0.846710452,2.1023874,3.8214979,52.468697,1701130.8,21549556,5.545455,-250302.55,0.550147469661046,12.4746407506595,0.85339061149857
"4339","11/17/2010","WECC",0.875533586,2.1023874,3.91959,51.015461,1713163.9,21549556,5.545455,-250302.55,0.536379417234966,11.2694044590839,0.85976631797803
"4340","11/18/2010","WECC",0.861848052,2.1023874,3.9645791,50.242744,1717357.5,21549556,5.545455,-250302.55,0.530292711274193,10.7449033047295,0.861935190869913
"4341","11/19/2010","WECC",0.883823007,2.1023874,3.976104,49.25098,1717020.8,21549556,5.545455,-250302.55,0.528755636170482,10.6132443557088,0.861349553668976
"4342","11/20/2010","WECC",0.847466079,2.1023874,3.976104,45.887058,1634614.5,21549556,5.545455,-250302.55,0.528755636170482,10.6132443557088,0.815989683454083
"4343","11/21/2010","WECC",0.860657592,2.1023874,3.976104,43.062309,1628454.1,21549556,5.545455,-250302.55,0.528755636170482,10.6132443557088,0.811324447830803
"4344","11/22/2010","WECC",0.919762006,2.1023874,4.2830911,40.605862,1781827.1,21549556,5.545455,-250302.55,0.490857502423892,7.4647175111606,0.893668410060253
"4345","11/23/2010","WECC",0.946890099,2.1023874,4.2510219,38.012299,1826397.8,21549556,5.545455,-250302.55,0.494560472624241,7.76430753814898,0.915782876588339
"4346","11/24/2010","WECC",0.941708236,2.1023874,4.210475,35.463352,1847196,21549556,5.545455,-250302.55,0.499323093000196,8.15213352502575,0.92525281451758
"4347","11/25/2010","WECC",0.872710412,2.1023874,4.210475,34.364418,1679851,21549556,5.545455,-250302.55,0.499323093000196,8.15213352502575,0.835977782512066
"4348","11/26/2010","WECC",0.874150766,2.1023874,4.210475,37.735989,1688159.9,21549556,5.545455,-250302.55,0.499323093000196,8.15213352502575,0.842052998933246
"4349","11/27/2010","WECC",0.863482667,2.1023874,4.210475,39.666546,1668866.9,21549556,5.545455,-250302.55,0.499323093000196,8.15213352502575,0.832779347906929
"4350","11/28/2010","WECC",0.854847518,2.1023874,4.210475,39.550365,1675797.4,21549556,5.545455,-250302.55,0.499323093000196,8.15213352502575,0.836396552859179
"4351","11/29/2010","WECC",0.936977107,2.1023874,4.4926672,36.868752,1867225.5,21549556,5.545455,-250302.55,0.467959745605016,5.6491147910782,0.938626101579775
"4352","11/30/2010","WECC",0.946646123,2.1023874,4.3561182,37.384556,1868835.4,21549556,5.545455,-250302.55,0.482628639415707,6.80498079829494,0.938739716368779
"4353","12/1/2010","WECC",0.928798287,1.9358189,4.2587118,41.923904,1890269.9,25088040,4.0679998,105210.46,0.454555037041952,4.6148743220342,0.904804611595615
"4354","12/2/2010","WECC",0.936901598,1.9358189,4.266871,45.055538,1863006.1,25088040,4.0679998,105210.46,0.453685827389673,4.54852056400556,0.891958884214414
"4355","12/3/2010","WECC",0.921445727,1.9358189,4.2494712,46.745556,1838602.4,25088040,4.0679998,105210.46,0.455543480327623,4.69043426739241,0.879729443951273
"4356","12/4/2010","WECC",0.900795445,1.9358189,4.2494712,46.245876,1748933.1,25088040,4.0679998,105210.46,0.455543480327623,4.69043426739241,0.831936917406537
"4357","12/5/2010","WECC",0.917924898,1.9358189,4.2494712,46.129459,1724128.3,25088040,4.0679998,105210.46,0.455543480327623,4.69043426739241,0.81872709279416
"4358","12/6/2010","WECC",0.953511953,1.9358189,4.4044728,46.772545,1843597.5,25088040,4.0679998,105210.46,0.439512056925405,3.47847144742636,0.883521288581049
"4359","12/7/2010","WECC",0.924427924,1.9358189,4.3826909,47.45742,1849078.4,25088040,4.0679998,105210.46,0.441696424450102,3.64192654283458,0.886607774732779
"4360","12/8/2010","WECC",0.913224327,1.9358189,4.3940549,47.44561,1845635.3,25088040,4.0679998,105210.46,0.440554099585783,3.55638152279289,0.884859143992639
"4361","12/9/2010","WECC",0.901521972,1.9358189,4.402678,49.013657,1828713.9,25088040,4.0679998,105210.46,0.439691228838448,3.49185905067329,0.876726324471573
"4362","12/10/2010","WECC",0.870915292,1.9358189,4.2638612,49.877003,1813660.6,25088040,4.0679998,105210.46,0.45400607787139,4.57295789881811,0.868160232816172
"4363","12/11/2010","WECC",0.875862251,1.9358189,4.2638612,50.095848,1729873.1,25088040,4.0679998,105210.46,0.45400607787139,4.57295789881811,0.823842211409051
"4364","12/12/2010","WECC",0.85622333,1.9358189,4.2638612,51.819099,1694036.6,25088040,4.0679998,105210.46,0.45400607787139,4.57295789881811,0.805694091489035
"4365","12/13/2010","WECC",0.881590597,1.9358189,4.444109,52.267391,1821704.8,25088040,4.0679998,105210.46,0.435592128815922,3.18645593378229,0.874923197460082
"4366","12/14/2010","WECC",0.858104235,1.9358189,4.3168249,49.987797,1834924.5,25088040,4.0679998,105210.46,0.448435816796739,4.14955728756689,0.879875891043807
"4367","12/15/2010","WECC",0.904998526,1.9358189,4.2236161,46.875576,1862400.8,25088040,4.0679998,105210.46,0.458332114985545,4.90420628761183,0.892223903848245
"4368","12/16/2010","WECC",0.923954552,1.9358189,4.1997252,42.871105,1889315.6,25088040,4.0679998,105210.46,0.460939420512561,5.10488230818915,0.904337668004073
"4369","12/17/2010","WECC",0.927758831,1.9358189,3.973943,41.104156,1909082.6,25088040,4.0679998,105210.46,0.48712799856465,7.16468675043745,0.912297741198907
"4370","12/18/2010","WECC",0.878247106,1.9358189,3.973943,43.423767,1794720.5,25088040,4.0679998,105210.46,0.48712799856465,7.16468675043745,0.852808547991452
"4371","12/19/2010","WECC",0.872593147,1.9358189,3.973943,45.863724,1753374.5,25088040,4.0679998,105210.46,0.48712799856465,7.16468675043745,0.832094057686703
"4372","12/20/2010","WECC",0.924503565,1.9358189,4.1020079,45.522289,1880437.6,25088040,4.0679998,105210.46,0.471919837111967,5.95864555140885,0.900230840856547
"4373","12/21/2010","WECC",0.954382258,1.9358189,4.105454,44.609436,1884041.8,25088040,4.0679998,105210.46,0.471523709679855,5.92760027291117,0.90171495874175
"4374","12/22/2010","WECC",0.933753169,1.9358189,3.942775,44.684933,1867391.5,25088040,4.0679998,105210.46,0.490978790319001,7.4745035339625,0.89173799656647
"4375","12/23/2010","WECC",0.921800014,1.9358189,4.0009351,43.93465,1817151.5,25088040,4.0679998,105210.46,0.48384161492647,6.90171156673985,0.865151829776388
"4376","12/24/2010","WECC",0.887248981,1.9358189,4.0009351,44.168888,1728833.1,25088040,4.0679998,105210.46,0.48384161492647,6.90171156673985,0.818439025551513
"4377","12/25/2010","WECC",0.862475075,1.9358189,4.0009351,44.439518,1638551.3,25088040,4.0679998,105210.46,0.48384161492647,6.90171156673985,0.770703195089662
"4378","12/26/2010","WECC",0.83621256,1.9358189,4.0009351,43.476223,1674524.8,25088040,4.0679998,105210.46,0.48384161492647,6.90171156673985,0.789300288888146
"4379","12/27/2010","WECC",0.853910616,1.9358189,4.0030742,43.077751,1802231.4,25088040,4.0679998,105210.46,0.483583067233677,6.88107831763327,0.85683204451145
"4380","12/28/2010","WECC",0.892395308,1.9358189,4.0680728,43.275883,1826518.6,25088040,4.0679998,105210.46,0.475856503846244,6.2681780274232,0.870281721031486
"4381","12/29/2010","WECC",0.881815219,1.9358189,4.2332621,42.052029,1867670.6,25088040,4.0679998,105210.46,0.457287749794656,4.82404314710558,0.892699775437249
"4382","12/30/2010","WECC",0.929334457,1.9358189,4.2709188,35.820644,1915271.1,25088040,4.0679998,105210.46,0.453255842747467,4.51572800586993,0.91512755525107
"4383","12/31/2010","WECC",0.918257145,1.9358189,4.2709188,30.317327,1921102,25088040,4.0679998,105210.46,0.453255842747467,4.51572800586993,0.915493994641993
"4384","1/1/2011","WECC",0.908247589,1.9268708,4.2702012,30.437704,1865476.8,28838226,4.2521739,-725985.13,0.451236536582866,4.36200596242041,0.809814436986205
"4385","1/2/2011","WECC",0.921639131,1.9268708,4.2702012,32.839016,1875523.8,28838226,4.2521739,-725985.13,0.451236536582866,4.36200596242041,0.81633076540725
"4386","1/3/2011","WECC",0.946985423,1.9268708,4.6366372,35.035042,1970451.1,28838226,4.2521739,-725985.13,0.415575063755258,1.72103318148827,0.87042253543971
"4387","1/4/2011","WECC",0.97482477,1.9268708,4.6636019,35.384697,1982509.6,28838226,4.2521739,-725985.13,0.413172230674321,1.54796524957221,0.877185997344577
"4388","1/5/2011","WECC",0.948482914,1.9268708,4.559135,37.648418,1960028,28838226,4.2521739,-725985.13,0.422639557723121,2.23335789827594,0.865625097525532
"4389","1/6/2011","WECC",0.916893622,1.9268708,4.5578899,40.884426,1924641.1,28838226,4.2521739,-725985.13,0.422755012138402,2.24177437286808,0.848455413415342
"4390","1/7/2011","WECC",0.890894638,1.9268708,4.4795642,41.319561,1900859.9,28838226,4.2521739,-725985.13,0.430146932596702,2.78358513172712,0.835490474781928
"4391","1/8/2011","WECC",0.859887861,1.9268708,4.4795642,40.100517,1813680.8,28838226,4.2521739,-725985.13,0.430146932596702,2.78358513172712,0.788662088010834
"4392","1/9/2011","WECC",0.907591724,1.9268708,4.4795642,38.648453,1799190.1,28838226,4.2521739,-725985.13,0.430146932596702,2.78358513172712,0.780259660718947
"4393","1/10/2011","WECC",0.976499114,1.9268708,4.408433,35.340473,1972463,28838226,4.2521739,-725985.13,0.437087463958282,3.29765318272503,0.869976968845924
"4394","1/11/2011","WECC",0.995082896,1.9268708,4.3121371,34.796947,1992030.9,28838226,4.2521739,-725985.13,0.446848222891614,4.02952036483375,0.879381256363618
"4395","1/12/2011","WECC",0.936981323,1.9268708,4.4035912,39.391293,1921405.6,28838226,4.2521739,-725985.13,0.43756804673422,3.33344240919903,0.844875640792481
"4396","1/13/2011","WECC",0.887905781,1.9268708,4.3328719,44.232754,1869139.9,28838226,4.2521739,-725985.13,0.444709847064715,3.86828312080564,0.819044928630596
"4397","1/14/2011","WECC",0.860200503,1.9268708,4.2917032,48.452457,1809349.1,28838226,4.2521739,-725985.13,0.448975781922664,4.19044790394361,0.789131728923438
"4398","1/15/2011","WECC",0.828908287,1.9268708,4.2917032,49.794785,1697080.6,28838226,4.2521739,-725985.13,0.448975781922664,4.19044790394361,0.730268665103377
"4399","1/16/2011","WECC",0.830639209,1.9268708,4.2917032,50.568443,1659122.1,28838226,4.2521739,-725985.13,0.448975781922664,4.19044790394361,0.710525161839922
"4400","1/17/2011","WECC",0.832988745,1.9268708,4.2917032,52.537186,1785258.3,28838226,4.2521739,-725985.13,0.448975781922664,4.19044790394361,0.778380908086311
"4401","1/18/2011","WECC",0.844207848,1.9268708,4.3830752,51.079693,1834396.4,28838226,4.2521739,-725985.13,0.4396161854581,3.48625143177626,0.804379590358675
"4402","1/19/2011","WECC",0.843451209,1.9268708,4.3062558,47.61866,1850066.5,28838226,4.2521739,-725985.13,0.44745850908346,4.07563039946868,0.810414381078807
